date_time,temp_c,date
2017-06-03T09:39:57Z,24.158,2017-06-03
2017-06-03T10:39:57Z,24.062,2017-06-03
2017-06-03T11:39:57Z,23.484,2017-06-03
2017-06-03T12:39:57Z,23.869,2017-06-03
2017-06-03T13:39:57Z,24.351,2017-06-03
2017-06-03T14:39:57Z,24.641,2017-06-03
2017-06-03T15:39:57Z,24.931,2017-06-03
2017-06-03T16:39:57Z,24.738,2017-06-03
2017-06-03T17:39:57Z,24.641,2017-06-03
2017-06-03T18:39:57Z,24.738,2017-06-03
2017-06-03T19:39:57Z,24.931,2017-06-03
2017-06-03T20:39:57Z,25.61,2017-06-03
2017-06-03T21:39:57Z,25.416,2017-06-03
2017-06-03T22:39:57Z,25.028,2017-06-03
2017-06-03T23:39:57Z,24.738,2017-06-03
2017-06-04T00:39:57Z,24.641,2017-06-04
2017-06-04T01:39:57Z,24.545,2017-06-04
2017-06-04T02:39:57Z,24.545,2017-06-04
2017-06-04T03:39:57Z,24.448,2017-06-04
2017-06-04T04:39:57Z,24.448,2017-06-04
2017-06-04T05:39:57Z,24.351,2017-06-04
2017-06-04T06:39:57Z,24.158,2017-06-04
2017-06-04T07:39:57Z,24.062,2017-06-04
2017-06-04T08:39:57Z,24.931,2017-06-04
2017-06-04T09:39:57Z,28.258,2017-06-04
2017-06-04T10:39:57Z,29.252,2017-06-04
2017-06-04T11:39:57Z,29.053,2017-06-04
2017-06-04T12:39:57Z,27.961,2017-06-04
2017-06-04T13:39:57Z,25.902,2017-06-04
2017-06-04T14:39:57Z,25.513,2017-06-04
2017-06-04T15:39:57Z,25.028,2017-06-04
2017-06-04T16:39:57Z,26,2017-06-04
2017-06-04T17:39:57Z,25.513,2017-06-04
2017-06-04T18:39:57Z,24.835,2017-06-04
2017-06-04T19:39:57Z,24.255,2017-06-04
2017-06-04T20:39:57Z,23.869,2017-06-04
2017-06-04T21:39:57Z,23.581,2017-06-04
2017-06-04T22:39:57Z,23.677,2017-06-04
2017-06-04T23:39:57Z,23.484,2017-06-04
2017-06-05T00:39:57Z,23.292,2017-06-05
2017-06-05T01:39:57Z,23.196,2017-06-05
2017-06-05T02:39:57Z,22.621,2017-06-05
2017-06-05T03:39:57Z,22.717,2017-06-05
2017-06-05T04:39:57Z,22.525,2017-06-05
2017-06-05T05:39:57Z,21.855,2017-06-05
2017-06-05T06:39:57Z,22.812,2017-06-05
2017-06-05T07:39:57Z,26.39,2017-06-05
2017-06-05T08:39:57Z,28.159,2017-06-05
2017-06-05T09:39:57Z,29.953,2017-06-05
2017-06-05T10:39:57Z,30.963,2017-06-05
2017-06-05T11:39:57Z,32.188,2017-06-05
2017-06-05T12:39:57Z,31.676,2017-06-05
2017-06-05T13:39:57Z,32.497,2017-06-05
2017-06-05T14:39:57Z,32.704,2017-06-05
2017-06-05T15:39:57Z,33.848,2017-06-05
2017-06-05T16:39:57Z,33.43,2017-06-05
2017-06-05T17:39:57Z,31.166,2017-06-05
2017-06-05T18:39:57Z,29.352,2017-06-05
2017-06-05T19:39:57Z,26.683,2017-06-05
2017-06-05T20:39:57Z,25.416,2017-06-05
2017-06-05T21:39:57Z,24.931,2017-06-05
2017-06-05T22:39:57Z,24.448,2017-06-05
2017-06-05T23:39:57Z,24.062,2017-06-05
2017-06-06T00:39:57Z,23.773,2017-06-06
2017-06-06T01:39:57Z,23.581,2017-06-06
2017-06-06T02:39:57Z,23.196,2017-06-06
2017-06-06T03:39:57Z,23.1,2017-06-06
2017-06-06T04:39:57Z,23.196,2017-06-06
2017-06-06T05:39:57Z,23.388,2017-06-06
2017-06-06T06:39:57Z,23.966,2017-06-06
2017-06-06T07:39:57Z,26.977,2017-06-06
2017-06-06T08:39:57Z,28.258,2017-06-06
2017-06-06T09:39:57Z,31.268,2017-06-06
2017-06-06T10:39:57Z,34.374,2017-06-06
2017-06-06T11:39:57Z,35.542,2017-06-06
2017-06-06T12:39:57Z,36.837,2017-06-06
2017-06-06T13:39:57Z,36.403,2017-06-06
2017-06-06T14:39:57Z,38.268,2017-06-06
2017-06-06T15:39:57Z,37.274,2017-06-06
2017-06-06T16:39:57Z,34.585,2017-06-06
2017-06-06T17:39:57Z,31.676,2017-06-06
2017-06-06T18:39:57Z,27.468,2017-06-06
2017-06-06T19:39:57Z,25.125,2017-06-06
2017-06-06T20:39:57Z,24.738,2017-06-06
2017-06-06T21:39:57Z,24.545,2017-06-06
2017-06-06T22:39:57Z,24.255,2017-06-06
2017-06-06T23:39:57Z,23.869,2017-06-06
2017-06-07T00:39:57Z,23.484,2017-06-07
2017-06-07T01:39:57Z,23.388,2017-06-07
2017-06-07T02:39:57Z,23.004,2017-06-07
2017-06-07T03:39:57Z,23.1,2017-06-07
2017-06-07T04:39:57Z,23.1,2017-06-07
2017-06-07T05:39:57Z,23.292,2017-06-07
2017-06-07T06:39:57Z,23.677,2017-06-07
2017-06-07T07:39:57Z,24.255,2017-06-07
2017-06-07T08:39:57Z,26.488,2017-06-07
2017-06-07T09:39:57Z,29.252,2017-06-07
2017-06-07T10:39:57Z,31.37,2017-06-07
2017-06-07T11:39:57Z,32.086,2017-06-07
2017-06-07T12:39:57Z,30.356,2017-06-07
2017-06-07T13:39:57Z,28.555,2017-06-07
2017-06-07T14:39:57Z,29.152,2017-06-07
2017-06-07T15:39:57Z,27.961,2017-06-07
2017-06-07T16:39:57Z,28.754,2017-06-07
2017-06-07T17:39:57Z,27.272,2017-06-07
2017-06-07T18:39:57Z,26.488,2017-06-07
2017-06-07T19:39:57Z,25.125,2017-06-07
2017-06-07T20:39:57Z,24.545,2017-06-07
2017-06-07T21:39:57Z,24.158,2017-06-07
2017-06-07T22:39:57Z,23.869,2017-06-07
2017-06-07T23:39:57Z,23.773,2017-06-07
2017-06-08T00:39:57Z,23.677,2017-06-08
2017-06-08T01:39:57Z,23.388,2017-06-08
2017-06-08T02:39:57Z,23.484,2017-06-08
2017-06-08T03:39:57Z,23.869,2017-06-08
2017-06-08T04:39:57Z,23.773,2017-06-08
2017-06-08T05:39:57Z,23.773,2017-06-08
2017-06-08T06:39:57Z,24.351,2017-06-08
2017-06-08T07:39:57Z,24.931,2017-06-08
2017-06-08T08:39:57Z,27.862,2017-06-08
2017-06-08T09:39:57Z,29.552,2017-06-08
2017-06-08T10:39:57Z,29.853,2017-06-08
2017-06-08T11:39:57Z,29.953,2017-06-08
2017-06-08T12:39:57Z,32.188,2017-06-08
2017-06-08T13:39:57Z,32.704,2017-06-08
2017-06-08T14:39:57Z,32.188,2017-06-08
2017-06-08T15:39:57Z,29.053,2017-06-08
2017-06-08T16:39:57Z,25.61,2017-06-08
2017-06-08T17:39:57Z,23.388,2017-06-08
2017-06-08T18:39:57Z,22.812,2017-06-08
2017-06-08T19:39:57Z,22.717,2017-06-08
2017-06-08T20:39:57Z,22.812,2017-06-08
2017-06-08T21:39:57Z,22.908,2017-06-08
2017-06-08T22:39:57Z,22.717,2017-06-08
2017-06-08T23:39:57Z,22.717,2017-06-08
2017-06-09T00:39:57Z,22.812,2017-06-09
2017-06-09T01:39:57Z,22.812,2017-06-09
2017-06-09T02:39:57Z,22.812,2017-06-09
2017-06-09T03:39:57Z,22.621,2017-06-09
2017-06-09T04:39:57Z,22.621,2017-06-09
2017-06-09T05:39:57Z,22.717,2017-06-09
2017-06-09T06:39:57Z,23.292,2017-06-09
2017-06-09T07:39:57Z,24.255,2017-06-09
2017-06-09T08:39:57Z,26.781,2017-06-09
2017-06-09T09:39:57Z,29.252,2017-06-09
2017-06-09T10:39:57Z,29.953,2017-06-09
2017-06-09T11:39:57Z,31.166,2017-06-09
2017-06-09T12:39:57Z,32.086,2017-06-09
2017-06-09T13:39:57Z,34.585,2017-06-09
2017-06-09T14:39:57Z,35.115,2017-06-09
2017-06-09T15:39:57Z,31.778,2017-06-09
2017-06-09T16:39:57Z,26.683,2017-06-09
2017-06-09T17:39:57Z,27.567,2017-06-09
2017-06-09T18:39:57Z,27.665,2017-06-09
2017-06-09T19:39:57Z,24.931,2017-06-09
2017-06-09T20:39:57Z,24.062,2017-06-09
2017-06-09T21:39:57Z,23.773,2017-06-09
2017-06-09T22:39:57Z,23.388,2017-06-09
2017-06-09T23:39:57Z,23.292,2017-06-09
2017-06-10T00:39:57Z,23.292,2017-06-10
2017-06-10T01:39:57Z,23.388,2017-06-10
2017-06-10T02:39:57Z,23.292,2017-06-10
2017-06-10T03:39:57Z,23.484,2017-06-10
2017-06-10T04:39:57Z,23.388,2017-06-10
2017-06-10T05:39:57Z,23.292,2017-06-10
2017-06-10T06:39:57Z,23.677,2017-06-10
2017-06-10T07:39:57Z,25.416,2017-06-10
2017-06-10T08:39:57Z,27.665,2017-06-10
2017-06-10T09:39:57Z,30.054,2017-06-10
2017-06-10T10:39:57Z,31.37,2017-06-10
2017-06-10T11:39:57Z,34.479,2017-06-10
2017-06-10T12:39:57Z,35.328,2017-06-10
2017-06-10T13:39:57Z,34.374,2017-06-10
2017-06-10T14:39:57Z,36.837,2017-06-10
2017-06-10T15:39:57Z,35.542,2017-06-10
2017-06-10T16:39:57Z,36.728,2017-06-10
2017-06-10T17:39:57Z,35.009,2017-06-10
2017-06-10T18:39:57Z,31.983,2017-06-10
2017-06-10T19:39:57Z,26.879,2017-06-10
2017-06-10T20:39:57Z,25.805,2017-06-10
2017-06-10T21:39:57Z,24.835,2017-06-10
2017-06-10T22:39:57Z,24.062,2017-06-10
2017-06-10T23:39:57Z,23.773,2017-06-10
2017-06-11T00:39:57Z,23.292,2017-06-11
2017-06-11T01:39:57Z,22.908,2017-06-11
2017-06-11T02:39:57Z,22.621,2017-06-11
2017-06-11T03:39:57Z,22.429,2017-06-11
2017-06-11T04:39:57Z,22.908,2017-06-11
2017-06-11T05:39:57Z,22.525,2017-06-11
2017-06-11T06:39:57Z,24.351,2017-06-11
2017-06-11T07:39:57Z,28.853,2017-06-11
2017-06-11T08:39:57Z,31.37,2017-06-11
2017-06-11T09:39:57Z,32.807,2017-06-11
2017-06-11T10:39:57Z,34.585,2017-06-11
2017-06-11T11:39:57Z,34.479,2017-06-11
2017-06-11T12:39:57Z,37.714,2017-06-11
2017-06-11T13:39:57Z,37.494,2017-06-11
2017-06-11T14:39:57Z,39.276,2017-06-11
2017-06-11T15:39:57Z,37.714,2017-06-11
2017-06-11T16:39:57Z,35.328,2017-06-11
2017-06-11T17:39:57Z,32.497,2017-06-11
2017-06-11T18:39:57Z,29.452,2017-06-11
2017-06-11T19:39:57Z,28.357,2017-06-11
2017-06-11T20:39:57Z,27.862,2017-06-11
2017-06-11T21:39:57Z,27.665,2017-06-11
2017-06-11T22:39:57Z,24.738,2017-06-11
2017-06-11T23:39:57Z,24.255,2017-06-11
2017-06-12T00:39:57Z,23.773,2017-06-12
2017-06-12T01:39:57Z,23.484,2017-06-12
2017-06-12T02:39:57Z,23.484,2017-06-12
2017-06-12T03:39:57Z,23.581,2017-06-12
2017-06-12T04:39:57Z,23.581,2017-06-12
2017-06-12T05:39:57Z,23.484,2017-06-12
2017-06-12T06:39:57Z,24.062,2017-06-12
2017-06-12T09:39:57Z,31.676,2017-06-12
2017-06-12T10:39:57Z,33.326,2017-06-12
2017-06-12T11:39:57Z,34.058,2017-06-12
2017-06-12T12:39:57Z,33.43,2017-06-12
2017-06-12T13:39:57Z,33.222,2017-06-12
2017-06-12T14:39:57Z,34.163,2017-06-12
2017-06-12T15:39:57Z,37.165,2017-06-12
2017-06-12T16:39:57Z,32.497,2017-06-12
2017-06-12T17:39:57Z,29.552,2017-06-12
2017-06-12T18:39:57Z,28.456,2017-06-12
2017-06-12T19:39:57Z,27.468,2017-06-12
2017-06-12T20:39:57Z,27.075,2017-06-12
2017-06-12T21:39:57Z,26.488,2017-06-12
2017-06-12T22:39:57Z,25.805,2017-06-12
2017-06-12T23:39:57Z,25.125,2017-06-12
2017-06-13T00:39:57Z,24.835,2017-06-13
2017-06-13T01:39:57Z,24.351,2017-06-13
2017-06-13T02:39:57Z,23.869,2017-06-13
2017-06-13T03:39:57Z,23.677,2017-06-13
2017-06-13T04:39:57Z,23.581,2017-06-13
2017-06-13T05:39:57Z,23.581,2017-06-13
2017-06-13T06:39:57Z,24.351,2017-06-13
2017-06-13T07:39:57Z,25.805,2017-06-13
2017-06-13T08:39:57Z,28.754,2017-06-13
2017-06-13T09:39:57Z,30.255,2017-06-13
2017-06-13T10:39:57Z,30.659,2017-06-13
2017-06-13T11:39:57Z,31.983,2017-06-13
2017-06-13T12:39:57Z,30.558,2017-06-13
2017-06-13T13:39:57Z,26.292,2017-06-13
2017-06-13T14:39:57Z,26.195,2017-06-13
2017-06-13T15:39:57Z,26.879,2017-06-13
2017-06-13T16:39:57Z,26.879,2017-06-13
2017-06-13T17:39:57Z,26.488,2017-06-13
2017-06-13T18:39:57Z,26,2017-06-13
2017-06-13T19:39:57Z,25.125,2017-06-13
2017-06-13T20:39:57Z,24.738,2017-06-13
2017-06-13T21:39:57Z,24.545,2017-06-13
2017-06-13T22:39:57Z,24.545,2017-06-13
2017-06-13T23:39:57Z,24.448,2017-06-13
2017-06-14T00:39:57Z,24.448,2017-06-14
2017-06-14T01:39:57Z,24.351,2017-06-14
2017-06-14T02:39:57Z,24.158,2017-06-14
2017-06-14T03:39:57Z,23.869,2017-06-14
2017-06-14T04:39:57Z,23.966,2017-06-14
2017-06-14T05:39:57Z,23.869,2017-06-14
2017-06-14T06:39:57Z,24.835,2017-06-14
2017-06-14T07:39:57Z,29.352,2017-06-14
2017-06-14T08:39:57Z,30.76,2017-06-14
2017-06-14T09:39:57Z,31.778,2017-06-14
2017-06-14T10:39:57Z,30.659,2017-06-14
2017-06-14T11:39:57Z,30.963,2017-06-14
2017-06-14T12:39:57Z,29.252,2017-06-14
2017-06-14T13:39:57Z,30.054,2017-06-14
2017-06-14T14:39:57Z,30.356,2017-06-14
2017-06-14T15:39:57Z,28.06,2017-06-14
2017-06-14T16:39:57Z,27.075,2017-06-14
2017-06-14T17:39:57Z,25.902,2017-06-14
2017-06-14T18:39:57Z,24.448,2017-06-14
2017-06-14T19:39:57Z,23.966,2017-06-14
2017-06-14T20:39:57Z,23.484,2017-06-14
2017-06-14T21:39:57Z,22.812,2017-06-14
2017-06-14T22:39:57Z,22.333,2017-06-14
2017-06-14T23:39:57Z,22.142,2017-06-14
2017-06-15T00:39:57Z,21.76,2017-06-15
2017-06-15T01:39:57Z,21.569,2017-06-15
2017-06-15T02:39:57Z,21.473,2017-06-15
2017-06-15T03:39:57Z,21.282,2017-06-15
2017-06-15T04:39:57Z,21.187,2017-06-15
2017-06-15T05:39:57Z,20.996,2017-06-15
2017-06-15T06:39:57Z,21.091,2017-06-15
2017-06-15T07:39:57Z,21.282,2017-06-15
2017-06-15T08:39:57Z,21.76,2017-06-15
2017-06-15T09:39:57Z,22.429,2017-06-15
2017-06-15T10:39:57Z,22.429,2017-06-15
2017-06-15T11:39:57Z,21.76,2017-06-15
2017-06-15T12:39:57Z,22.142,2017-06-15
2017-06-15T13:39:57Z,21.569,2017-06-15
2017-06-15T14:39:57Z,21.664,2017-06-15
2017-06-15T15:39:57Z,21.76,2017-06-15
2017-06-15T16:39:57Z,20.996,2017-06-15
2017-06-15T17:39:57Z,20.805,2017-06-15
2017-06-15T18:39:57Z,20.234,2017-06-15
2017-06-15T19:39:57Z,19.853,2017-06-15
2017-06-15T20:39:57Z,19.948,2017-06-15
2017-06-15T21:39:57Z,19.948,2017-06-15
2017-06-15T22:39:57Z,19.758,2017-06-15
2017-06-15T23:39:57Z,19.662,2017-06-15
2017-06-16T00:39:57Z,19.567,2017-06-16
2017-06-16T01:39:57Z,19.567,2017-06-16
2017-06-16T02:39:57Z,19.377,2017-06-16
2017-06-16T03:39:57Z,19.377,2017-06-16
2017-06-16T04:39:57Z,19.282,2017-06-16
2017-06-16T05:39:57Z,19.282,2017-06-16
2017-06-16T06:39:57Z,19.472,2017-06-16
2017-06-16T07:39:57Z,19.853,2017-06-16
2017-06-16T08:39:57Z,20.234,2017-06-16
2017-06-16T09:39:57Z,20.043,2017-06-16
2017-06-16T10:39:57Z,19.853,2017-06-16
2017-06-16T11:39:57Z,20.805,2017-06-16
2017-06-16T12:39:57Z,21.091,2017-06-16
2017-06-16T13:39:57Z,21.569,2017-06-16
2017-06-16T14:39:57Z,21.187,2017-06-16
2017-06-16T15:39:57Z,21.187,2017-06-16
2017-06-16T16:39:57Z,20.71,2017-06-16
2017-06-16T17:39:57Z,20.71,2017-06-16
2017-06-16T18:39:57Z,20.424,2017-06-16
2017-06-16T19:39:57Z,20.138,2017-06-16
2017-06-16T20:39:57Z,19.948,2017-06-16
2017-06-16T21:39:57Z,20.043,2017-06-16
2017-06-16T22:39:57Z,20.043,2017-06-16
2017-06-16T23:39:57Z,19.948,2017-06-16
2017-06-17T00:39:57Z,19.948,2017-06-17
2017-06-17T01:39:57Z,19.853,2017-06-17
2017-06-17T02:39:57Z,19.662,2017-06-17
2017-06-17T03:39:57Z,19.758,2017-06-17
2017-06-17T04:39:57Z,19.662,2017-06-17
2017-06-17T05:39:57Z,19.662,2017-06-17
2017-06-17T06:39:57Z,19.662,2017-06-17
2017-06-17T07:39:57Z,20.043,2017-06-17
2017-06-17T08:39:57Z,20.424,2017-06-17
2017-06-17T09:39:57Z,21.378,2017-06-17
2017-06-17T10:39:57Z,22.238,2017-06-17
2017-06-17T11:39:57Z,22.142,2017-06-17
2017-06-17T12:39:57Z,22.812,2017-06-17
2017-06-17T13:39:57Z,23.004,2017-06-17
2017-06-17T14:39:57Z,23.196,2017-06-17
2017-06-17T15:39:57Z,23.1,2017-06-17
2017-06-17T16:39:57Z,22.525,2017-06-17
2017-06-17T17:39:57Z,22.142,2017-06-17
2017-06-17T18:39:57Z,21.664,2017-06-17
2017-06-17T19:39:57Z,21.378,2017-06-17
2017-06-17T20:39:57Z,21.091,2017-06-17
2017-06-17T21:39:57Z,20.805,2017-06-17
2017-06-17T22:39:57Z,20.519,2017-06-17
2017-06-17T23:39:57Z,20.519,2017-06-17
2017-06-18T00:39:57Z,20.329,2017-06-18
2017-06-18T01:39:57Z,20.329,2017-06-18
2017-06-18T02:39:57Z,20.234,2017-06-18
2017-06-18T03:39:57Z,20.138,2017-06-18
2017-06-18T04:39:57Z,20.138,2017-06-18
2017-06-18T05:39:57Z,20.043,2017-06-18
2017-06-18T06:39:57Z,20.043,2017-06-18
2017-06-18T07:39:57Z,20.424,2017-06-18
2017-06-18T08:39:57Z,21.282,2017-06-18
2017-06-18T09:39:57Z,21.76,2017-06-18
2017-06-18T10:39:57Z,22.525,2017-06-18
2017-06-18T11:39:57Z,24.158,2017-06-18
2017-06-18T12:39:57Z,23.773,2017-06-18
2017-06-18T13:39:57Z,24.351,2017-06-18
2017-06-18T14:39:57Z,24.158,2017-06-18
2017-06-18T15:39:57Z,23.677,2017-06-18
2017-06-18T16:39:57Z,23.484,2017-06-18
2017-06-18T17:39:57Z,23.004,2017-06-18
2017-06-18T18:39:57Z,22.333,2017-06-18
2017-06-18T19:39:57Z,21.951,2017-06-18
2017-06-18T20:39:57Z,21.664,2017-06-18
2017-06-18T21:39:57Z,21.473,2017-06-18
2017-06-18T22:39:57Z,21.378,2017-06-18
2017-06-18T23:39:57Z,21.282,2017-06-18
2017-06-19T00:39:57Z,21.187,2017-06-19
2017-06-19T01:39:57Z,20.996,2017-06-19
2017-06-19T02:39:57Z,20.996,2017-06-19
2017-06-19T03:39:57Z,20.901,2017-06-19
2017-06-19T04:39:57Z,20.901,2017-06-19
2017-06-19T05:39:57Z,20.996,2017-06-19
2017-06-19T06:39:57Z,21.187,2017-06-19
2017-06-19T07:39:57Z,21.76,2017-06-19
2017-06-19T08:39:57Z,23.581,2017-06-19
2017-06-19T09:39:57Z,24.158,2017-06-19
2017-06-19T10:39:57Z,25.513,2017-06-19
2017-06-19T11:39:57Z,26.879,2017-06-19
2017-06-19T12:39:57Z,26.683,2017-06-19
2017-06-19T13:39:57Z,27.075,2017-06-19
2017-06-19T14:39:57Z,26.977,2017-06-19
2017-06-19T15:39:57Z,26,2017-06-19
2017-06-19T16:39:57Z,26.097,2017-06-19
2017-06-19T17:39:57Z,24.738,2017-06-19
2017-06-19T18:39:57Z,23.869,2017-06-19
2017-06-19T19:39:57Z,23.677,2017-06-19
2017-06-19T20:39:57Z,23.484,2017-06-19
2017-06-19T21:39:57Z,23.484,2017-06-19
2017-06-19T22:39:57Z,23.484,2017-06-19
2017-06-19T23:39:57Z,23.388,2017-06-19
2017-06-20T00:39:57Z,23.484,2017-06-20
2017-06-20T01:39:57Z,23.484,2017-06-20
2017-06-20T02:39:57Z,23.388,2017-06-20
2017-06-20T03:39:57Z,23.388,2017-06-20
2017-06-20T04:39:57Z,23.292,2017-06-20
2017-06-20T05:39:57Z,23.388,2017-06-20
2017-06-20T06:39:57Z,23.581,2017-06-20
2017-06-20T07:39:57Z,23.966,2017-06-20
2017-06-20T08:39:57Z,24.255,2017-06-20
2017-06-20T09:39:57Z,24.835,2017-06-20
2017-06-20T10:39:57Z,26.097,2017-06-20
